OrdemPad;OrdemEns;N;cv;rho;p;algorithm;Cost;SL;Smax;Smin
749;70;20;0,5;0,9;0,05;RD;178549,26;99,28;[168.2273143050703, 86.83565732641074, 481.18107215223284, 160.1139784919251, 650.7347238472722, 366.2774309918673, 163.8198663567989, 263.1543605609301, 400.3993957921329, 179.03059291287272, 717.6467888176329, 97.86656687328188, 526.8195455370161, 356.67979241069645, 390.5430349380249, 360.61289122103545, 223.58171919950797, 696.7888059496361, 326.71502844328546, 243.86780060449308];[34.791055688753744, 79.42942164644593, 225.03755077596796, 131.10015014864683, 623.1577074432985, 187.7558618732918, 80.48998263545009, 174.2563040148583, 114.36081979436132, 142.63051920279224, 624.3045828583212, 25.52496905785913, 306.3769594589292, 138.08501102937302, 92.12306525071341, 32.36271361576102, 27.02067167178321, 404.75811746792675, 98.52446200234209, 169.09148751922768]
388;71;20;0,25;0,9;0;ACO;181261,99;99,09;[420.0, 545.0, 505.0, 390.0, 885.0, 840.0, 295.0, 175.0, 850.0, 125.0, 185.0, 530.0, 370.0, 255.0, 110.0, 565.0, 655.0, 905.0, 305.0, 770.0];[125.0, 135.0, 325.0, 10.0, 205.0, 830.0, 40.0, 80.0, 645.0, 15.0, 105.0, 490.0, 55.0, 25.0, 40.0, 505.0, 515.0, 120.0, 70.0, 60.0]
378;72;20;0,25;0,8;0,05;NM;157033,48;99,94;[542.6605510028636, 505.60326780190985, 471.31973035164, 463.6616354968217, 565.0730911869238, 493.45727283258924, 539.1269579670889, 479.09703096814644, 476.17016166566486, 388.5981072319048, 505.95083913132544, 539.3687139898296, 545.693631001931, 592.1255527686645, 566.5735519660811, 562.6056927791676, 336.13223289631446, 618.1540997923626, 568.6613303282254, 588.9879711329017];[285.1484739681954, 208.13346346406374, 288.71155130912297, 183.4623644652296, 366.8115563395934, 206.24704907839828, 339.97130908441574, 204.7621350243138, 238.82677571172863, 211.986843400696, 190.81708471518445, 183.3274742440989, 249.31434965789518, 299.9723617061513, 216.27640506877552, 265.5102999510106, 132.4580969850021, 382.5596459824029, 273.0769778031658, 184.8841675120809]
555;73;10;0,1;0,8;0;GA;113644,29;97,58;[719.65, 58.75, 734.02, 7.64, 547.28, 620.52, 350.92, 541.2, 643.26, 33.99];[26.391700716750922, 32.952347300832365, 687.309979196833, 5.669143786936893, 51.58517689503585, 31.034546569248626, 1.9942690303459085, 520.8040491279667, 142.1363860500202, 25.96924044660508]
319;74;10;0,5;0,9;0,05;GA;98703,97;97,74;[388.72, 562.73, 74.66, 446.06, 547.7, 338.68, 730.02, 640.43, 37.73, 861.35];[295.3278611908514, 260.0851157455027, 45.25100460978185, 397.5547263404932, 58.31800244357389, 104.98661876819602, 329.4006651890033, 485.72985080619765, 23.920008996375806, 109.83193135243029]
879;75;10;0,1;0,8;0;GA;109874,67;99,71;[140.6, 76.73, 932.69, 784.32, 787.94, 239.26, 878.93, 797.3, 274.96, 624.46];[32.28083389813281, 27.336158787593718, 763.2399669499714, 302.2288920951143, 471.78772198043686, 35.21239306247065, 455.39562387494885, 320.464978204569, 218.28508212434568, 64.75197659246585]
353;76;20;0,1;0,9;0,05;RD;167419,30;99,18;[475.1485135124934, 449.1455323017997, 127.13018201432935, 606.7095979416955, 473.6231835535829, 198.67782786386755, 723.138192402724, 430.74114393127815, 859.6074817867901, 325.27461678526373, 264.4931047122012, 238.927267265717, 145.91092342042833, 391.66436444828645, 256.8653526698588, 608.8518426655661, 386.7923750371154, 429.7037879998313, 65.73176034574846, 806.914440060887];[33.24305278723978, 123.19771299122196, 59.91712245001859, 381.4542638106381, 316.48025838141865, 194.12204698098282, 176.8275668688434, 294.1992816849528, 666.7900330561444, 76.74256940118684, 87.48544359060188, 176.75781575756417, 81.12496265453332, 341.6070869145888, 89.67902940317519, 474.9301059339165, 90.44688980684083, 101.04477084324888, 29.64117408087709, 68.5022044082809]
552;77;10;0,1;0,7;0,15;ACO;121954,12;96,26;[850.0, 465.0, 485.0, 610.0, 375.0, 995.0, 575.0, 860.0, 295.0, 550.0];[450.0, 320.0, 460.0, 500.0, 95.0, 715.0, 215.0, 490.0, 25.0, 365.0]
391;78;20;0,25;0,9;0,05;GA;174218,71;98,73;[531.78, 583.7, 181.2, 672.3, 369.26, 267.56, 927.32, 919.28, 953.33, 238.88, 765.04, 612.89, 940.81, 416.39, 917.18, 236.2, 680.4, 231.13, 739.95, 754.62];[399.0257125122573, 183.69490296197336, 41.751810128679914, 425.75512391773464, 203.87429840686113, 132.50484933973857, 830.4575794540037, 637.0756504993988, 543.0535598612962, 212.6007981983337, 183.11944524798136, 394.52249458149095, 363.9209825639718, 226.26545147280515, 209.99143992948484, 64.28171145422219, 677.5809573803645, 12.312999091804137, 106.06899729761906, 44.98665475639302]
864;79;5;0,5;0,9;0,15;ACO;71485,52;99,48;[675.0, 815.0, 220.0, 750.0, 555.0];[360.0, 475.0, 190.0, 340.0, 285.0]
807;80;5;0,25;0,8;0;GA;100223,06;95,84;[611.34, 714.73, 381.42, 876.27, 686.18];[385.58990861195167, 220.01106767587322, 119.56862746773832, 734.1452713264147, 638.2304778581865]
419;81;20;0,5;0,8;0,15;GA;158352,11;99,36;[237.41, 176.24, 797.64, 159.97, 7.76, 668.88, 262.53, 488.2, 441.99, 58.02, 308.16, 909.62, 122.65, 814.93, 259.16, 404.77, 975.5, 427.13, 521.07, 449.86];[166.23922122751756, 50.66023989867694, 489.57932596331455, 94.65889252719307, 6.5804339789943675, 379.681354496629, 9.240843290306884, 441.92949345029257, 44.60626139489228, 2.222126817708171, 141.54786163024426, 687.2263121779545, 5.495568155740194, 773.5796254047459, 119.52719302699168, 111.33073378778224, 222.81118750651058, 203.50349004183963, 440.414692873533, 119.95615654747257]
764;82;5;0,1;0,7;0,05;ACO;176591,11;88,43;[940.0, 825.0, 355.0, 620.0, 745.0];[875.0, 790.0, 80.0, 610.0, 610.0]
821;83;5;0,25;0,9;0,05;RD;72523,14;99,7;[640.043113140281, 837.8491269292485, 372.43530104944676, 686.236042443342, 322.4823306817847];[616.2406582132165, 821.3651537775656, 211.77446384665575, 216.16807809940732, 127.9639194918022]
322;84;10;0,5;0,9;0,15;NM;94117,99;99,45;[481.2065482029086, 427.8842399714608, 569.0654945777732, 747.1376856467539, 625.4905880916991, 458.9322936114629, 394.23563601511654, 628.1915830776223, 459.3182215056108, 457.1375229223275];[197.41350660975564, 227.58390663603322, 316.7761014604253, 512.3079855968322, 326.3511642168189, 188.1053519066137, 229.23373471731716, 219.19987655943854, 244.73419388414473, 250.92499138808836]
702;85;20;0,25;0,8;0,05;NM;145288,26;100;[522.1503673482059, 466.2937106394404, 585.5148708236851, 477.98784313378667, 489.03924564477455, 467.3228551297931, 378.65307094854495, 516.9088642193226, 566.7621874721756, 402.44496770742956, 613.8064266455848, 398.26040038147454, 272.1694593877718, 428.2635670383111, 476.2583672836326, 370.14205155159226, 540.1135524454132, 289.946524715294, 505.36886771152126, 360.93595054674176];[224.31475939267804, 324.98460584772187, 340.6514398165601, 290.8483919034089, 189.44229163954782, 280.86392507069513, 239.98305377167847, 250.49182857117106, 215.07395293972095, 212.57709795124973, 278.43156092594694, 225.8975173934026, 192.51193646586685, 183.7218290477871, 211.72305555091506, 226.40216487075824, 273.5517473155425, 167.309001825486, 273.44785159907076, 208.3545751147259]
672;86;20;0,1;0,8;0,15;ACO;169805,67;98,89;[345.0, 805.0, 650.0, 720.0, 940.0, 395.0, 555.0, 600.0, 120.0, 370.0, 235.0, 555.0, 150.0, 165.0, 305.0, 170.0, 330.0, 95.0, 510.0, 630.0];[130.0, 525.0, 340.0, 565.0, 40.0, 80.0, 430.0, 330.0, 30.0, 5.0, 225.0, 240.0, 130.0, 145.0, 160.0, 45.0, 325.0, 0.0, 65.0, 120.0]
380;87;20;0,25;0,8;0,05;ACO;169965,57;99,41;[975.0, 575.0, 210.0, 555.0, 230.0, 130.0, 795.0, 320.0, 400.0, 205.0, 520.0, 340.0, 605.0, 115.0, 945.0, 545.0, 275.0, 820.0, 175.0, 260.0];[545.0, 375.0, 55.0, 165.0, 180.0, 90.0, 215.0, 85.0, 135.0, 35.0, 30.0, 330.0, 325.0, 40.0, 730.0, 30.0, 240.0, 280.0, 125.0, 5.0]
240;88;10;0,1;0,8;0,15;ACO;105275,09;99,94;[480.0, 580.0, 365.0, 725.0, 680.0, 540.0, 250.0, 700.0, 435.0, 625.0];[480.0, 490.0, 205.0, 405.0, 345.0, 510.0, 155.0, 540.0, 125.0, 520.0]
189;89;5;0,5;0,7;0,15;RD;153286,85;90,11;[770.3482308768434, 756.5175988639929, 941.0974269781866, 867.91212304446, 603.2181979775319];[461.68460434222123, 432.58082018556684, 559.5171495939637, 658.1048729927562, 33.73404153276681]
562;90;10;0,1;0,8;0,15;NM;92162,81;99,67;[754.6344869405447, 652.8395409982995, 547.1003431719604, 507.9727377418855, 610.752460609168, 379.16444076655205, 453.2999492227948, 427.9423145265544, 515.8601220485535, 519.5688982921522];[516.0279789636409, 458.1065336783296, 400.4720341439972, 285.7226914383085, 311.4695605238247, 157.79063179910148, 154.27704263452432, 175.72306937887222, 264.00237677970654, 284.973713741107]
901;91;10;0,25;0,7;0;RD;128454,21;99,5;[514.06090037579, 853.683619938688, 344.3586190863994, 959.2889516968407, 634.5026871662042, 537.5963978059511, 861.8201192252602, 327.0605198052547, 936.8373706972498, 639.4431139780422];[503.7936319214891, 804.2446152097598, 268.83280730675745, 877.0570346075292, 472.13290697045784, 325.6343737529181, 154.55891276707987, 307.5700640390839, 479.094055466628, 567.7253870802551]
369;92;20;0,25;0,7;0,15;RD;167000,27;97,26;[964.0726338353713, 518.9931767784192, 348.22392173114537, 494.92059870802365, 205.4124927504628, 616.5728630541605, 430.11155441991, 591.8032790770206, 689.9255360140427, 126.7521115089829, 278.691684559209, 564.9744075315281, 299.6762692836036, 518.8429375747792, 107.22679107863165, 560.1014140035152, 50.38908798021535, 163.5665236696975, 44.605075170218726, 686.801747519352];[835.0282738562477, 223.1088397542157, 144.26606731763465, 318.16319409747325, 12.010719183298239, 610.599363231981, 69.61738155415989, 379.3677967946623, 359.02888271702494, 27.056752035099645, 277.0738898901432, 304.80954664677296, 104.10374447705345, 364.2338598880622, 73.3130910043133, 508.71999678523343, 29.564451518087264, 2.581804164425104, 6.147352769353154, 167.71231190617945]
608;93;10;0,25;0,9;0,05;ACO;96760,26;99,58;[300.0, 575.0, 475.0, 410.0, 755.0, 850.0, 395.0, 635.0, 575.0, 600.0];[110.0, 245.0, 410.0, 315.0, 595.0, 155.0, 250.0, 80.0, 165.0, 260.0]
481;94;5;0,25;0,8;0;RD;92782,71;98,3;[267.09828798000046, 982.8369745111219, 846.1091487669863, 920.9592436982557, 971.9262446035863];[148.32959534428565, 459.05435206840895, 646.4166546850918, 887.888101697192, 909.3747107975228]
86;95;20;0,5;0,8;0;NM;154766,54;99,34;[482.28716268784103, 556.0474639304553, 288.2814397425806, 581.1352151642711, 599.0038169771956, 408.1907008531508, 387.39856584151056, 648.7698259971146, 549.9749781931168, 553.2565684152082, 454.71364904803403, 447.40736152498823, 542.9492935835544, 541.0777143139543, 608.0606491070389, 501.1163554235736, 404.1429635504763, 586.3471135712796, 463.0711816668752, 554.8867190451228];[308.8574477538283, 345.11846717700513, 129.61503905398624, 291.4326989476499, 198.5111370085438, 214.04670732790825, 152.35509391312075, 234.0439926618615, 307.15709941329663, 261.24882517941967, 236.7692572322153, 236.21137030094397, 242.67313934934765, 271.03370096686655, 318.47626901064945, 268.2417656245341, 154.28571943378634, 215.79827876748246, 196.40916614928716, 212.76718424149283]
346;96;20;0,1;0,8;0,15;NM;147492,81;99,97;[616.9804129215107, 410.2183011642782, 762.4897502355819, 676.4734660067484, 633.8400144090747, 552.1014020286239, 488.60675249236914, 593.6195977260605, 401.372310281697, 402.0436848347538, 455.22494612651076, 399.06418454573645, 333.3950657592917, 305.1509695109798, 308.3116879384806, 331.7307135199782, 353.8901701116367, 397.0996874017221, 400.1822146757901, 454.75220855517745];[340.8285426454424, 211.09090089431248, 366.6392474055997, 406.0882604754582, 409.8919569806223, 382.23883095388686, 235.06928897441892, 232.87166977771602, 198.46232783873032, 154.1217702954763, 154.39337111768776, 221.60128101886116, 153.94196084038262, 177.16365951233828, 189.24593654879862, 179.8506458690898, 229.7303647229447, 201.7020348799847, 229.26704055597477, 216.762326071984]
215;97;5;0,5;0,9;0,15;GA;84436,66;99,47;[962.34, 716.2, 110.37, 425.0, 113.58];[544.0908041470846, 303.4406690359835, 43.205616900985724, 220.79795530296474, 23.504019936531332]
108;98;20;0,5;0,9;0,15;ACO;196775,38;99,94;[675.0, 555.0, 465.0, 305.0, 740.0, 865.0, 240.0, 275.0, 265.0, 200.0, 940.0, 395.0, 990.0, 395.0, 980.0, 605.0, 555.0, 495.0, 110.0, 600.0];[500.0, 550.0, 440.0, 240.0, 380.0, 180.0, 170.0, 165.0, 120.0, 140.0, 515.0, 140.0, 475.0, 210.0, 120.0, 280.0, 270.0, 110.0, 10.0, 405.0]
820;99;5;0,25;0,9;0;ACO;66637,40;99,14;[710.0, 570.0, 460.0, 420.0, 675.0];[485.0, 440.0, 200.0, 225.0, 390.0]
588;100;10;0,25;0,7;0,15;ACO;128297,41;97,74;[400.0, 705.0, 940.0, 975.0, 1000.0, 955.0, 400.0, 260.0, 865.0, 175.0];[345.0, 495.0, 625.0, 420.0, 75.0, 480.0, 340.0, 125.0, 305.0, 5.0]
285;101;10;0,25;0,9;0,15;RD;98793,88;99,38;[577.9124237125069, 423.1641448008795, 771.7095606779654, 877.8224220046984, 301.0475712340734, 381.1699812527798, 133.20304509060875, 349.5605702931648, 898.4788168468882, 701.849224666767];[190.2179135923352, 248.95468277604854, 466.3718537467797, 296.01473752896146, 218.4401703473443, 56.12518959758448, 43.50426321915634, 148.006392372977, 348.1514691630918, 484.2387113168817]
829;102;5;0,5;0,7;0;RD;169931,88;89,29;[761.9199528301208, 622.1009276026639, 180.62279749914757, 417.5746062294737, 698.6536397850983];[702.8072552711657, 319.3523258916982, 132.57408082198663, 338.62943022138063, 662.5492782341718]
653;103;20;0,1;0,7;0,05;RD;158985,79;98,68;[788.8245077253914, 228.06335584327397, 234.99933613013624, 800.8215463375748, 793.0492070422873, 707.3459556631964, 203.89273226575267, 203.03407772251248, 455.65823707765406, 583.9713087101698, 159.04545825611328, 143.5550193794527, 394.05767196292277, 222.43638446081138, 286.9652624889082, 410.17800296528884, 912.0078896655049, 669.4435264649262, 322.59217042506003, 156.17046163012594];[324.7833342357976, 215.52133457209482, 55.25812386967805, 559.2021167755141, 434.0331573766877, 684.4503896811274, 113.80339000377214, 54.472981196432045, 300.4694313499784, 312.48290997418263, 138.68404599047935, 11.430787017033895, 300.3384462493854, 2.007291401481517, 91.07204930572925, 37.27052269707621, 847.7389397005218, 31.35367713830468, 135.67945875905414, 71.11724866383875]
559;104;10;0,1;0,8;0,05;GA;102984,82;98,9;[20.13, 860.73, 335.87, 379.54, 831.13, 948.12, 812.48, 461.12, 168.54, 187.14];[14.982690044369177, 848.5736895247924, 236.48846840610688, 37.13702834220766, 192.8350820399751, 349.0974686653842, 143.49000153125584, 118.63497301780728, 133.92255598437052, 109.16921039714909]
204;105;5;0,5;0,8;0,15;ACO;114404,51;94,49;[785.0, 925.0, 560.0, 405.0, 480.0];[640.0, 915.0, 390.0, 20.0, 325.0]
615;106;10;0,5;0,7;0;GA;134843,31;95,63;[822.35, 69.22, 743.5, 80.33, 394.33, 545.11, 435.49, 890.07, 790.45, 252.45];[756.0822066218586, 30.81280946725518, 714.6131287160187, 56.511209169708664, 114.10622049889496, 155.5657539346724, 117.78479464154431, 445.5572439247956, 156.18578480358508, 135.05710519362114]
871;107;10;0,1;0,7;0,05;GA;150902,82;94,85;[336.31, 274.58, 581.17, 31.03, 270.68, 856.73, 526.59, 54.17, 519.81, 441.04];[200.3960654903412, 212.2683281296746, 258.7001425054423, 22.789222439205286, 178.40683614210576, 445.59288954299353, 370.55767880768025, 22.186415123036536, 504.921864473452, 244.69574812088635]
327;108;20;0,1;0,7;0;GA;157877,07;98,56;[9.47, 909.06, 664.16, 494.95, 778.0, 626.69, 185.64, 429.19, 307.56, 594.3, 131.62, 23.59, 535.13, 988.56, 816.31, 996.95, 671.58, 43.27, 392.66, 976.79];[3.9700571412006074, 748.1542606611604, 97.00684531697969, 235.0104292848336, 104.99398259878322, 110.58155852368964, 142.4223567952788, 361.37528464636705, 199.8133445967389, 375.57765207853, 79.11664293576762, 9.867993473838045, 363.1449078665616, 967.4443079438685, 564.632144088195, 771.5398454738975, 49.7943121546684, 35.18887822592705, 205.52834107332873, 7.188920483196101]
897;109;10;0,1;0,9;0,15;RD;96501,50;99,03;[736.1067846898816, 726.5228432033473, 785.5054729948786, 338.3447489753892, 177.54812584192348, 407.70732620685146, 508.56281667720515, 184.71786581622595, 140.5325924101112, 365.53138345961224];[512.7918285803647, 520.5940675985781, 318.71663224572256, 231.82109960944774, 94.46766327800873, 146.56586634633206, 268.43081992846464, 118.30203449351082, 85.41432029217762, 106.97937353660355]
954;110;10;0,5;0,8;0,05;NM;95936,23;99,95;[440.4173214565992, 645.442429456839, 399.33606828730404, 386.9550072166934, 544.4900440674519, 570.9923246434921, 549.1467622352937, 652.858860903322, 448.82092157015524, 503.30949780480637];[261.5022570433948, 347.18531430168224, 161.55039490946308, 131.11190874910207, 359.9158020072643, 276.811965068735, 292.3079392331197, 354.5883856449395, 131.0786628736258, 199.5171233971516]
366;111;20;0,25;0,7;0,05;NM;143293,77;99,68;[463.68944950457325, 556.9672823622349, 434.72173204400275, 557.441659241214, 455.02871940855977, 572.7364961828821, 485.5604474960387, 401.25257091520206, 404.4940486632346, 570.726383844544, 421.99026660471844, 511.2749629736609, 482.00228960655954, 461.2651095474525, 692.5750904601846, 461.51760726869844, 502.6353354453627, 542.2403000554492, 537.1116959979543, 484.3580685362025];[273.6451822997988, 248.198268149816, 198.04482635438345, 315.0362924191541, 195.54480334944816, 246.16116739259385, 254.03490360457448, 204.62183240088683, 179.04356570007477, 299.16539462731424, 235.35848486966404, 238.15257329057303, 201.63949602444637, 232.0632395672768, 370.50018184089146, 177.98726385258408, 257.35629329111265, 288.20073731465504, 289.3987672657977, 182.55536688599182]
81;112;20;0,5;0,7;0,15;RD;174849,83;95,77;[978.6891442062567, 699.831805342177, 176.83996830763726, 509.4778090367581, 469.5207456587274, 245.33518882005333, 659.8139714212915, 483.42986502034455, 524.8134307700548, 606.3619401242983, 44.627222166954915, 85.14070979297495, 346.3276748747676, 117.29835687454882, 164.9797885195533, 247.80280316051162, 360.46624718600384, 334.58826202160697, 248.0889885684764, 817.547999821929];[409.84345127047806, 647.1544834904997, 75.89788393582207, 258.5861238857321, 407.99694670754286, 85.22752902967112, 592.2999573288598, 248.042813311689, 149.60420864899487, 239.11724485819477, 3.3789195523123414, 63.69711251176981, 174.040837923069, 16.216748627535306, 9.073890666498295, 205.7663788091969, 35.16109234446959, 51.55957998964792, 76.00477693504324, 500.1022567229976]
422;113;20;0,5;0,9;0;NM;150684,15;99,9;[488.8825265498523, 496.6697253565761, 479.4415801291725, 455.52718158848006, 402.42988042091804, 288.61671282054493, 316.72669913638, 428.6753212240728, 412.98379384741474, 494.8558715774618, 595.1082283047081, 463.5573841129235, 475.3893904454641, 420.291214082703, 335.13059270505414, 361.3773709956563, 420.0730117941607, 650.9961923027332, 493.9011490627368, 521.3768821907834];[207.4793941862301, 304.5467399552355, 287.61265416659245, 181.34819397690777, 190.0185673759331, 157.89759326296294, 151.53862576506202, 210.04587393095534, 233.01560723812332, 222.0453805682769, 363.57218309212635, 154.31467632794804, 244.97826866887542, 198.19324809966062, 174.70036629768092, 184.16671868017593, 212.05172403969146, 267.1222185110707, 216.18837691460598, 236.15872217631716]
810;114;5;0,25;0,8;0,05;NM;89800,69;96,94;[389.9909785022883, 742.6094214902627, 717.0355965645987, 794.9389400414166, 767.9983902904005];[180.00547273233374, 600.8325943018208, 588.0394844560408, 435.66971973946437, 390.47142318244494]
405;115;20;0,5;0,7;0,15;RD;182085,99;99,31;[574.5989128743255, 933.0963533554099, 536.6897564109833, 670.347253889464, 356.72981773901205, 518.2381269620779, 677.6324671879627, 372.40937366614213, 316.4359998496997, 869.9096663302948, 508.4617338428128, 685.222408753374, 792.0550209201632, 223.1466116981916, 100.12189587850983, 538.6129458445878, 85.41175704278304, 158.5370330692606, 747.5469971548073, 656.9421295709607];[447.71797521751705, 273.3274657929392, 132.03255404894227, 539.274811026425, 191.50882964833474, 491.69078930339634, 532.9729146780002, 20.691147943099015, 254.03327618663815, 740.738636160866, 177.852010743664, 407.35160623889334, 524.1812551624603, 82.173821119047, 38.61905498230593, 143.26860837967482, 72.98649222672184, 28.286961032931366, 102.85965355558457, 350.7324821121792]
345;116;20;0,1;0,8;0,15;RD;161945,13;99,61;[766.9734784850638, 514.2076276633845, 563.8749733357585, 489.49270041926485, 609.3102772154358, 419.7811975595799, 278.89063552722826, 810.5888490656752, 97.75411840962911, 242.21755731626993, 169.20264050829815, 23.73327049539331, 768.2044214425825, 440.6247940529993, 310.172871737047, 144.9384711385523, 482.83385551761336, 390.2283169938875, 703.301135131146, 39.41012021979029];[387.3297621223781, 345.10238661829527, 98.42306029496838, 161.69842292515415, 290.77852643074965, 351.8251027013483, 48.49717919895256, 741.443861866261, 60.064182515707266, 131.9408128301608, 114.81078077986757, 1.5263455162931128, 433.2197307810791, 197.1827823811036, 53.25990897573657, 76.13906586360858, 190.34109033065204, 21.489175705128112, 693.8739891279117, 34.170644673247885]
